date,MatxStaples,MatxHealth,StaplesxHealth,IndxUtils,MatxFins,EnergyxUtils,FertilizerxDefensive,FertilizerxPersonal,DefensivexPersonal
2025-10-20,0.2531977999081536,0.10248370363396762,-0.27715488209368044,-0.19544111414355286,0.04512740038762388,-0.17745205590304103,0.35838821430707773,0.07957998251721873,0.19604794186937013
2025-10-21,0.26273510509583875,0.17947221180920825,-0.14305806579502434,-0.19571959189971633,0.06198766670374149,-0.1457228853785073,0.33633179358704735,0.06379765630037348,0.27431624046000325
2025-10-22,0.23707974414710137,0.14884214309458407,-0.0826030855525828,-0.16914895750289322,0.04702783789108071,-0.14734008773843638,0.32910402421567037,0.06237363112428977,0.2764714847322691
2025-10-23,0.26421891236460837,0.16166816609154974,-0.05476375244468158,-0.1802743871790347,0.08648654290236668,-0.10644240421725665,0.3373918266366922,0.06178257973770315,0.2705474431859732
2025-10-24,0.24448805225736192,0.12452868923384311,-0.050140496009501774,-0.14441641113151307,0.06382634089674613,-0.13868908007633485,0.31087875605614096,0.05353719883990224,0.2662087595136572
2025-10-27,0.2959283480309352,0.13949535763521564,-0.010298534370407918,-0.15759807100289214,-0.019097684311637372,-0.12905700108571802,0.306250146819343,0.04960022403388527,0.2414103385032858
2025-10-28,0.28637960414175184,0.1289531428596107,-0.009947890616766365,-0.13732388050977076,0.031554075373581764,0.008980408005880847,0.29158348701242615,0.04797549759977646,0.23539086887731278
2025-10-29,0.2507644449986626,0.1537528077831408,-0.014782625773741367,-0.14254756821033424,-0.09059909902976947,0.016687130202004033,0.25763965427128616,0.06613168550443181,0.22159396653983088
2025-10-30,0.2432407472047007,0.16478257054070317,-0.011924078063849253,-0.004112428996922601,-0.061702509525162805,-0.11620361966519739,0.26258131638846427,0.07270666426766689,0.22520516197403126
2025-10-31,0.22070793879059802,0.1455107483066992,0.002549995746258374,0.02845723339831297,-0.07378654370326358,-0.07983436084105577,0.2547038460433503,0.07228862705707763,0.218360081802422
2025-11-03,0.1897838517961398,0.12305911665286912,0.07286255039168038,-0.021769407175165338,-0.08005968463417708,-0.08369542779832445,0.2531860579986989,0.08780308385400634,0.24340840853800527
2025-11-04,0.17922663135839872,0.09500402297877424,0.07250931465475191,-0.022151346738148902,-0.08067724539372535,-0.07948661160278338,0.25148063179363,0.08962766025898551,0.2377722459318333
2025-11-05,0.10200302453007849,0.18501256676582656,0.048402286505206255,0.11068913596739231,-0.20577447957703754,-0.013163410857915628,0.1653156193095211,0.16675322162173462,0.15197050894362274
2025-11-06,0.07191547800053001,0.1879902615704939,0.03234854163669518,0.049742235731572916,-0.15404965983382773,-0.007902109070887241,0.14799546914486958,0.15918296859008033,0.20287334143821475
2025-11-07,0.05593083750612157,0.2003668151797915,0.028840132225014182,0.05265331178614975,-0.11054636010265545,-0.004762864322079249,0.18616119029866252,0.17527239970461914,0.21632558592122772
2025-11-10,0.03661039952572472,0.2193302556115998,-0.0053243856229817955,0.044514848001575694,-0.06504784043835635,-0.002476386357912241,0.16475477107733116,0.1827586979853482,0.18861244749862477
2025-11-11,-0.05125684532145091,0.14659100495465824,0.027255036643367436,0.029938451556312234,-0.11290359338410046,0.01390522183052837,0.13452761568251168,0.19204590996473989,0.17862745921681394
2025-11-12,-0.07849823633900568,0.10243199489047847,0.03738130192036581,0.042503588621472174,-0.20003976437439175,0.015692702742696348,0.13002461738354346,0.1901302498929157,0.16776963405030193
2025-11-13,-0.1290027579573777,0.050528666818597294,0.10810767229848184,0.0487342158321838,-0.15830887008292496,0.008421205653286613,0.10819863009491477,0.13702311961564156,0.17709527064980157
2025-11-14,-0.10229120010685648,0.04446932729343622,0.10046699277487717,0.038702109477686715,-0.13612167188076502,0.015120360866168168,0.0930649379912446,0.12471621231209673,0.17980000376947888
2025-11-17,-0.136809239274227,0.03284390295512559,0.10883604744237219,0.04325240310422509,-0.06498126712478294,0.02220389601257331,0.040891287548738615,0.10052406943587452,0.2016172411737035
2025-11-18,-0.18436593438736532,0.003986265519064818,0.22927587038464314,0.03527146300838013,-0.03535138609947437,0.010973056785576784,0.02355380606023304,0.08282051994676039,0.21768506520456168
2025-11-19,-0.17916445878048207,-0.04018488303618242,0.22890966183945877,0.09364827290761699,-0.04667237983653769,0.05063139298844362,0.01069356981276541,0.10941441828208309,0.19207527165787452
2025-11-20,-0.14234273917751958,-0.1341769105552073,0.20553486064111404,0.08797332424465845,-0.10533570624922364,0.050186292825263996,-0.013478498571221909,0.15494482151101432,0.17432570654832175
2025-11-21,-0.2675329320247979,0.003127243175588018,0.06510460930060397,0.08379491819094695,-0.10588530226220277,0.05187873680543277,0.005438164075979291,0.1859024338946166,0.18175735125269243
2025-11-24,-0.2516803481597647,0.0009742806255825776,0.0377234307177232,0.07997109626868683,-0.09902505600091076,0.04906084588133197,0.007209989456460002,0.17984123900763405,0.15589991485867638
2025-11-25,-0.24463286397064224,0.031569674378470615,0.03127988759391818,0.07678034215166006,-0.0542911780946841,0.0490949829272528,-0.00961609338927507,0.16873215783424078,0.18825953700265846
2025-11-26,-0.24025537375758355,1.1209052633597005e-05,0.03315322746668623,0.0768309192061082,-0.10616792778976783,0.03658952278529907,-0.009271711912559958,0.19055369629946636,0.18353501912743075
2025-11-27,-0.14224311093477227,-0.013057931619265967,0.02244445712547858,0.07320552707114537,-0.058863734236358,0.03647114176860663,0.0203724690288204,0.20835078257735867,0.1852786093385367
2025-11-28,-0.16740770968793223,-0.053998712501466095,0.1375434538857307,0.10664067592609305,-0.05496509168095053,0.09209929719633629,0.02086030101109778,0.2030877760341014,0.18385046909309893
2025-12-01,-0.195805339682498,-0.017932528164396104,0.10167987646040359,0.1498576731719169,-0.06395416979726735,0.1033581158914789,0.03797136760523061,0.17247050244730658,0.15353046873319048
2025-12-02,-0.2275078776675856,0.0041719418936177755,0.07951823574700073,0.16962540599953374,-0.1194478608414577,0.10697400373122719,0.03674765763952603,0.1259709750082255,0.15011742171494208
2025-12-03,-0.21795952022650236,0.0017110168922821259,0.07795311713227551,0.15415329287648388,-0.11843624057520986,0.002431382348290559,0.022129248055253604,0.09840469974160554,0.18029984913636513
2025-12-04,-0.23177380146391272,-0.052490396616877426,0.08805655214989529,0.054576476749772534,-0.12026651609610803,0.011636824695767536,-0.03273543864154372,0.033855537361758795,0.23499772684538428
2025-12-05,-0.22174238544174837,-0.04983399791423945,0.08390140434398864,0.0593273448245837,-0.11876676209573908,0.008428979159732435,-0.025967862873913054,0.037865073637807084,0.3048914817197167
2025-12-08,-0.24510971296778414,-0.02708229921198811,0.06848947869634145,0.04816465405837081,-0.02194613142297143,0.00790072659289444,-0.039576681669799565,0.05211377671441659,0.29185232294583113
2025-12-09,-0.30265794531829804,-0.09674801628145271,0.19676814924018682,0.0507998960666817,0.0010085815418948499,0.008882188933899339,-0.05727196890475926,0.06741774359454282,0.24066567147534446
2025-12-10,-0.2942351060516531,-0.09181777859280742,0.18716722502360217,0.04641842949755858,-0.0026031381398209257,-0.0034166096738119916,-0.05341505254409417,0.06447409711828267,0.23075107766660977
2025-12-11,-0.18647321370096764,-0.09143876212619441,0.17509062888778074,0.01451566427558474,0.12877364409235456,0.04815940139536048,-0.027710065802796488,0.04715902257160099,0.18915181211408746
2025-12-12,-0.18825492873165497,-0.06996772674262583,0.1145719929762108,0.0380343708565425,0.13304758142286077,0.17730960906821328,-0.030404572716521205,0.05033345125904377,0.17110394918483424
2025-12-15,-0.17894369204037627,-0.07621827351603122,0.10849575409648823,0.04264166139888251,0.14100012867323888,0.17758787565322626,-0.014459485495425885,0.0697494049021187,0.17591013337143263
2025-12-16,-0.16816148443942483,-0.07507623803477091,0.08547134567328027,0.089831895066281,0.13606873517874385,0.21480800611274864,-0.013785808308861846,0.06893371654910237,0.17588726171365854
2025-12-17,-0.14186152322501716,-0.06990435418153927,0.08797573086996668,0.057403793505373,0.1231596921842092,0.24012354489577675,-0.00826219999605061,0.06599269236903407,0.17102881940163336
2025-12-18,-0.10336184971823184,0.04425288020577957,0.14394150017570995,-0.026777542496542017,0.12090872576302952,0.2466478313857291,0.04707160303761004,0.032187764301151514,0.15248246031434204
2025-12-19,-0.09593655907017117,0.045684602480897035,0.1384854847079471,-0.02049908391194067,0.09704481632423531,0.23501994377910443,0.037681302158637166,0.013222928364012326,0.18577826795853564
2025-12-22,-0.10163926599779967,0.01494605572005514,0.13503267934436897,-0.027465894055773335,0.0753902468976364,0.32683763049950054,0.026376564754145945,0.01583068931730528,0.16910001318219198
2025-12-23,-0.12108986619465124,-0.0010578331314061648,0.14596544378578236,0.049988574377458586,0.0827996300686516,0.24294098583484836,0.014914242325888992,-0.013366232841018691,0.18734330712114455
2025-12-24,-0.11936037605139345,-0.00022217127595053983,0.13922103523247154,0.052644548303451374,0.06698868811403955,0.21370298742064625,0.0006657089292799404,-0.04727689610230694,0.1940543613560848
2025-12-25,-0.11481767621799653,0.0008862658183098933,0.07796002044284363,-0.030347407963117343,0.06263099470444948,0.22672907914927415,-0.00028505396810472134,-0.03334555650591335,0.18419688378984017
2025-12-26,-0.10892902141144653,-0.0024181590337960237,0.06625846247564374,0.030991264395192543,0.05740416142453856,0.24035707006487858,0.0355746558058837,-0.039841770243255574,0.17610610309955385
2025-12-29,-0.008412941473879235,0.04797449346508888,0.10058201417182239,0.02246602320004226,0.1528402507732641,0.15835137604957134,0.0860847700235838,-0.004675574281236633,0.20408308458770585
2025-12-30,0.0077722409686376,0.11114965764991357,0.15738823236011862,0.02180290223847229,0.13502541449559885,0.1502244090911217,0.06057811060466502,-0.022185564757478828,0.261555094087905
2025-12-31,-0.10100571844523831,0.07614157490024048,0.21395666941302807,0.020539622579412147,0.11207862794752176,0.13101334298367673,0.028450338757205595,-0.017383081175583896,0.25204696112695085
2026-01-01,-0.12091744792043096,0.062194409777661136,0.2096314222831246,-0.02759328213301625,0.08663337238882704,0.0437069549942508,0.020297061837243877,-0.0036366877140923577,0.238938776760708
2026-01-02,-0.1211656846509866,0.08895724299766189,0.1972945329198125,-0.02281679819922615,0.10434464998608226,0.039008929507240976,0.003244091006519425,0.006029068622287186,0.22962024694613362
2026-01-05,-0.014806148053288878,0.08522474651000636,0.18918680043412262,-0.02217755051553596,0.053348146546136885,0.07899685878463865,0.011403746089682516,0.02447946996691651,0.23955582001835513
2026-01-06,-0.02382056808351811,0.11827810896266627,0.12852521727392288,0.07804971891848989,0.024217344143849198,0.05423510832043717,0.0064332427382084905,0.03540962590346144,0.22904995548493362
2026-01-07,-0.01934201595399685,0.133104408252998,0.1342449553354215,0.15561819851055114,0.04028547593359777,0.019460561660136363,-0.0010778018763693336,0.03753244591373596,0.2217475169563175
2026-01-08,0.01940960798181738,0.12507750454918146,0.12671834077691232,0.19309145868895433,-0.02003312137597639,-0.0031175711505180836,-0.013271882450425654,0.035505382545848375,0.2224079726000522
2026-01-09,0.005175104882119745,0.09350443636839019,0.13904153860269688,0.054815893297539414,-0.04226215752899744,0.12702492406517496,-0.014406928096430339,0.03156803890968511,0.2476167082067868
2026-01-12,-0.048815681891227106,0.07953303053273174,0.14063025783641328,0.05287252563775756,-0.10420310824722767,0.05625025612721829,-0.016867476595438174,0.023434980371188074,0.24504842945758246
2026-01-13,-0.16917178413678216,0.11612824239708626,0.0994133638034051,0.07162608682927991,-0.1198048934481226,-0.05214655168737645,-0.02366717994933541,0.0014805125205623049,0.24536447112841236
2026-01-14,-0.1594333325400624,0.1139384705380184,0.16293340447320015,0.06540066558474375,-0.11369481376740087,-0.04373217890668103,-0.02521334411298701,-0.0001873010144447919,0.283408991763531
2026-01-15,-0.19812079572032576,0.15261454462814045,0.14783292321075636,0.0771220755910296,-0.035290014400945535,-0.02954838161473128,0.024755583297320357,-0.036708414451421284,0.22330815209453395
2026-01-16,-0.18260786404379975,0.18337077173195046,0.14960588991933094,0.07272597446812329,-0.043213765806386,-0.031694386269323256,0.017358738091542075,-0.05311037561934659,0.22279525798161884
2026-01-19,-0.1592035775241898,0.17178499222566057,0.14005963539031854,0.07237533733246222,-0.022120422569542858,-0.03589887367212643,0.030007323052995985,-0.04643743990735758,0.22601287232224818
2026-01-20,-0.1509479754830042,0.17284688166612733,0.13670275112428237,0.14938599677943432,-0.009121345798625603,-0.06926970446809882,0.030566505136858796,-0.04269639550313333,0.22286766190489726
2026-01-21,-0.12843012428996814,0.1772187351598915,0.15006249644421824,0.099553738043545,-0.032289538409335,-0.12432355592405706,0.0454702430474354,-0.04195441632507932,0.21652560717694194
2026-01-22,-0.12339827858614663,0.06434933851409717,0.14379289592784747,0.09556636629468174,-0.07741948962688613,-0.12203106903782034,0.023858908687217257,-0.08133577200679268,0.21941509098825626
2026-01-23,-0.1078418882043117,0.06867398856014163,0.1659123334467392,-0.0398148176327239,-0.060472423835404944,-0.19050592201902555,0.02385458060501223,-0.07124872239060895,0.2168354596991049
2026-01-26,-0.11096110178878145,0.08004067438533642,0.09844152966680883,-0.04176953857620032,-0.056296888670853036,-0.18079342302119317,0.02021679596554532,-0.06275429077156275,0.2072504874572131
2026-01-27,-0.12561742159412922,0.07122184258012387,0.10113172991095272,-0.17114382929393263,-0.004401717103612264,-0.1390003919207391,-0.0019338554547589752,-0.09473651616658063,0.21991485792668003
2026-01-28,-0.15408604040689705,0.0686772226253436,0.09483494465814449,-0.16629845714224853,0.01929623557478923,-0.1268717642049937,-0.03339090755844053,-0.07792957955331253,0.20674766537837827
2026-01-29,-0.17810329214025472,0.047311290213419524,0.09311191870901395,-0.15999672236025264,0.002050238333587348,-0.12021026334378494,-0.10688080626110512,-0.10160690482129783,0.22466367169350382
2026-01-30,-0.1701045168325263,0.06773506673279411,0.08939663897406606,-0.15473550979333217,-0.039535738959276555,-0.11626442271369158,-0.10655132759811062,-0.0926574791157075,0.21349947560011606
2026-02-02,-0.18402242936674698,0.06375727636508628,0.08727188190817102,-0.09873775435342268,0.014627038788735787,-0.1569412073438749,-0.0988315901307769,-0.10112481327717252,0.1845691712356384
2026-02-03,-0.1933143575339033,0.05261064657183907,0.15772041238270712,-0.03933436498305968,-0.0037829003425235014,-0.08400158628821998,-0.09787110506864448,-0.10083923436725743,0.22433061803228246
2026-02-04,-0.21013350674157197,-0.006467544045227952,0.19180161924006967,-0.06383168615265464,-0.030671105062332497,-0.033867397242741015,-0.10900391553121447,-0.12966430073329197,0.23032684624529273
2026-02-05,-0.20141475414044924,-0.007548842729179968,0.19930394577832838,-0.0170004782772004,-0.029728115333738127,-0.04876077657691902,-0.10570188004441029,-0.12558469489989,0.27640654063662107
2026-02-06,-0.16879713324387424,0.1019213508946653,0.21526311101569756,-0.044592387367127874,-0.0749006890064081,-0.06138023002525275,-0.15507018743962966,-0.09740380815826222,0.2591570561747919
2026-02-09,-0.16481074574677224,0.09364411061832471,0.21655997345136202,-0.06536114222609395,-0.07377329461255738,-0.05612743539161133,-0.1460681397924608,-0.09323548148058455,0.2563971937045455
2026-02-10,-0.16066345163716791,0.0857337544143581,0.21010298446252884,-0.07943560930713095,-0.0750985684017605,-0.05194379413379029,-0.14258412825130587,-0.0828998808507577,0.24924253094369672
2026-02-11,-0.21060623230746062,0.1055761149026292,0.1644202114799842,-0.00925895068428588,-0.07736721546818684,-0.07038259437855138,-0.15076838803595238,-0.04749246166010966,0.2284643176912734
2026-02-12,-0.22243709882630736,0.07332090784409612,0.16947079889374364,-0.009898942240126862,-0.11142449996921573,-0.06800971736891714,-0.14744078167419633,-0.057026536957952303,0.22304486367516224
2026-02-13,-0.2163316988577385,0.10407128703431591,0.1597932330697777,-0.04343615965302026,-0.12594239947154665,-0.05195471639508031,-0.1437065533629794,-0.05668025539644421,0.2163249571780895
2026-02-16,-0.19668452413590717,0.09758282034310833,0.14132615797532885,-0.057152235397063,-0.12399428107003921,-0.01747451373655491,-0.1475796669747104,-0.06658815665091261,0.21717209518641545
2026-02-17,-0.29932831007007366,0.06681218077169768,0.1754172233501149,-0.05328652692064618,-0.03955637600263888,-0.017284263164135245,-0.1546681836329519,-0.04091214309424494,0.20701531509555707
2026-02-18,-0.2893664798936208,0.06691314596426776,0.14927027423691475,-0.048730309326509604,-0.03844045045986707,-0.009180829994843752,-0.1595647073256919,-0.0432061539904907,0.21575637530032676
2026-02-19,-0.27904189809331953,0.085986237245454,0.13754858124679165,-0.09149565350210975,-0.026700341165312474,0.021641979121461173,-0.14361167021071897,-0.07070876307295205,0.1815377336475082
2026-02-20,-0.24323416242412632,0.06648746439612412,0.07171470070834576,-0.05970011658307586,-0.00679751042564905,0.03289756221676128,-0.07507132450536255,-0.04058703453794758,0.25122892246505163
2026-02-23,-0.2299204037421671,0.06566787756776835,0.15529279866893214,-0.0015185461779843867,-0.006197187784715896,-0.09973937752841243,-0.06653482077523742,-0.03435042495954494,0.3139724798877754
2026-02-24,-0.21934656992718862,0.0749739717537505,0.1487418020419816,0.12974604964740713,-0.008838443377567562,-0.09236853177405359,-0.024635923926277052,-0.08976806358821189,0.25879289280731776
2026-02-25,-0.2011029971652041,0.08610542150844039,0.15947622713503945,-0.007126233890090733,-0.03263400057224526,0.0296710703984311,-0.03436905432746486,-0.04262185897108121,0.23335659439051085
2026-02-26,-0.23978889625611483,0.07462051106496466,0.1646260127837181,-0.010165088405215386,0.017456205890745737,0.029080752556951514,-0.042821151159468496,-0.04602707799886436,0.24205547102839955
2026-02-27,-0.1480534527410248,-0.03978022192076719,0.11115737422119948,-0.009226128714848536,-0.061939831290155935,0.02724165152681483,-0.06909709533211646,-0.10113881099003333,0.2507839028138179
