ticker,sector,in_portfolio,defensive_value_index,growth_tech_index,growth_sleeve,roe,roic,debt_to_equity,interest_coverage,earnings_stability,ev_ebitda,pb_ratio,mktcap_to_assets,roe_score,roic_score,leverage_score,stability_score,coverage_score,buffett_roe,buffett_roic,buffett_leverage,buffett_pass,quality_score,ev_score,pb_score,mca_score,trifecta_ev,trifecta_pb,trifecta_mca,trifecta_pass,value_score,debt_to_assets,equity_multiplier,leverage_flag,leverage_score_adj,composite_score,w_current,suggested_w_max,sizing_action,decision
LDOS,,False,False,False,,0.28186714542190305,0.11817345487998662,1.3851984839417515,9.89952153110048,14.460546274882534,10.999279503384674,3.888549408935687,1.2668680176119191,1.0,0.4726938195199465,0.30740075802912425,14.460546274882534,0.6599681020733653,True,False,False,False,2.7229970110000687,0.8519052219715056,0.0,0.0,False,False,False,False,0.34076208878860226,0.581,2.385,,0.0,1.651,0.0,0.12,prefer_add,SATELLITE
USB,,False,False,False,,0.11865746511415803,0.053832255217025504,1.204207582160338,,15.343581272637195,,1.221082585946339,0.11459396317687905,0.47462986045663214,0.21532902086810202,0.397896208919831,15.343581272637195,0.5,False,False,False,False,2.618209286630974,0.0,1.0,1.0,False,True,True,False,0.6,0.546,2.204,levered-assets,-0.1,1.61,0.0,0.12,prefer_add,SATELLITE
FDS,,False,False,False,,0.2784887983506291,0.15708595110870813,0.7728434426189176,14.057549085985105,13.054627389263107,10.473707872251259,4.295781548708585,2.0826049931870108,1.0,0.6283438044348325,0.6135782786905413,13.054627389263107,0.9371699390656737,True,True,True,True,2.632450985430064,0.8908364539073141,0.0,0.0,False,False,False,False,0.3563345815629257,0.436,1.773,,0.0,1.6082,0.0,0.12,prefer_add,INCLUDE_QUALITY
IDXX,,False,False,False,,0.703830659024499,0.4115013259171146,0.7103970624052521,36.18244406196214,13.869248743975772,29.043318137905235,28.483698276940952,13.092189518951768,1.0,1.0,0.644801468797374,13.869248743975772,1.0,True,True,True,True,2.877107531915972,0.0,0.0,0.0,False,False,False,False,0.0,0.415,1.71,,0.0,1.5824,0.0,0.12,prefer_add,INCLUDE_QUALITY
TPL,,False,False,False,,0.3236783281682012,0.3204155771445295,0.010182872670388305,650.7076612903226,13.390999357170896,45.696541167062556,21.004926684315716,18.660239044241724,1.0,1.0,0.9949085636648058,13.390999357170896,1.0,True,True,True,True,2.8578861881253554,0.0,0.0,0.0,False,False,False,False,0.0,0.01,1.01,,0.0,1.5718,0.0,0.12,prefer_add,INCLUDE_QUALITY
EXPD,,False,False,False,,0.3660295836488835,0.29345173690429854,0.2473246453070212,,12.715715601293637,15.722877528346778,8.1585599835561,3.8976195959654447,1.0,1.0,0.8763376773464894,12.715715601293637,0.5,True,True,True,True,2.6888079917960184,0.5020090719743127,0.0,0.0,False,False,False,False,0.20080362878972507,0.198,1.247,,0.0,1.5692,0.0,0.12,prefer_add,INCLUDE_QUALITY
PGR,,False,False,False,,0.3607790505321639,0.2859369202226345,0.26174350010924186,53.34892086330935,12.657767072289484,,3.593932293736796,0.9422055393549837,1.0,1.0,0.8691282499453791,12.657767072289484,1.0,True,True,True,True,2.7290342983352294,0.0,0.06936342500586845,0.41039261419335504,False,False,False,False,0.14392681175976704,0.207,1.262,,0.0,1.5657,0.0,0.12,prefer_add,INCLUDE_QUALITY
GDDY,,False,False,False,,135.86567164179104,0.2365583014994413,573.3432835820895,8.69608493696085,12.665760871181483,9.923637008042684,1677.454843236641,1.405465754156203,1.0,0.9462332059977652,0.0,12.665760871181483,0.57973899579739,True,True,False,False,2.541707992056291,0.93158244384869,0.0,0.0,False,False,False,False,0.37263297753947605,0.998,574.343,,0.0,1.5656,0.0,0.12,prefer_add,SATELLITE
JKHY,,False,False,False,,0.24318405704298882,0.23334656292152456,0.04215829879085315,123.25267938237965,11.91879318487938,12.65679808493453,5.236350586018611,3.664451715174959,0.9727362281719553,0.9333862516860982,0.9789208506045735,11.91879318487938,1.0,True,True,True,True,2.606493849280009,0.7291260677826273,0.0,0.0,False,False,False,False,0.29165042711305095,0.04,1.042,,0.0,1.5648,0.0,0.12,prefer_add,INCLUDE_QUALITY
CHRW,,False,False,False,,0.3515079034880739,0.17888393591723364,0.9650054192161237,12.05860727957708,14.179745726852556,23.43455391313847,11.447759845442624,3.7262285894549283,1.0,0.7155357436689346,0.5174972903919381,14.179745726852556,0.8039071519718053,True,True,True,True,2.7996378908845347,0.0,0.0,0.0,False,False,False,False,0.0,0.491,1.965,,0.0,1.5398,0.0,0.12,prefer_add,INCLUDE_QUALITY
AOS,,False,False,False,,0.2716216949888702,0.1986421027554991,0.3673923665779901,31.42924528301887,11.135071700343827,9.695554296915253,3.7247500108961415,1.8824576883165325,1.0,0.7945684110219964,0.8163038167110049,11.135071700343827,1.0,True,True,True,True,2.431076850864824,0.9484774594877591,0.011222217379492694,0.0,False,False,False,False,0.3827576490089515,0.269,1.367,,0.0,1.5093,0.0,0.12,prefer_add,INCLUDE_QUALITY
WFC,,False,False,False,,0.125478661412953,0.05834883882971997,1.1504911482324214,,13.729925276009574,,1.3868877478291652,0.10950100507419691,0.501914645651812,0.2333953553188799,0.4247544258837893,13.729925276009574,0.5,False,False,False,False,2.3937949555752116,0.0,1.0,1.0,False,True,True,False,0.6,0.535,2.15,levered-assets,-0.1,1.4866,0.0,0.12,prefer_add,SATELLITE
HSIC,,False,False,False,,0.12094304960195959,0.05630791161796151,1.147887323943662,4.4935064935064934,12.21218354351853,12.030726095444535,2.5706260389631495,0.7427162635574706,0.48377219840783836,0.22523164647184604,0.426056338028169,12.21218354351853,0.29956709956709954,False,False,False,False,2.1383938456526197,0.7755017707078122,0.5241662049052669,0.676378315256706,False,False,False,False,0.6703640643317168,0.534,2.148,,0.0,1.4778,0.0,0.12,prefer_add,SATELLITE
TFC,,False,False,False,,0.08607157317718878,0.04147002108390795,1.0755131279783225,,13.956151341850113,,0.8654039793490665,0.10122692496000904,0.3442862927087551,0.1658800843356318,0.4622434360108387,13.956151341850113,0.5,False,False,False,False,2.3658091297924586,0.0,1.0,1.0,False,True,True,False,0.6,0.518,2.076,levered-assets,-0.1,1.4712,0.0,0.12,prefer_add,SATELLITE
AXP,,False,False,False,,0.3338681446907818,0.12263069356791566,1.7225495915985998,,13.207681807209418,,6.645273317354836,0.7391231406538021,1.0,0.49052277427166263,0.13872520420070011,13.207681807209418,0.5,True,False,False,False,2.499117883993016,0.0,0.0,0.6811691457949305,False,False,False,False,0.20435074373847914,0.633,2.723,,0.0,1.4665,0.0,0.12,prefer_add,SATELLITE
UHS,,False,False,False,,0.20372768024893176,0.12078765600634248,0.6866597712454505,14.560881498332428,8.510338995499312,5.197509921709255,1.2758106361374044,0.6073373965904242,0.814910720995727,0.4831506240253699,0.6566701143772747,8.510338995499312,0.9707254332221619,True,False,True,False,1.861542313310033,1.0,1.0,0.8568834712127678,True,True,False,False,0.9570650413638302,0.407,1.687,,0.0,1.4545,0.0,0.12,prefer_add,SATELLITE
OTIS,,False,False,False,,,0.4893479664299548,,,13.286451397503738,13.855093871827517,,2.4431627905651387,0.0,1.0,0.5,13.286451397503738,0.5,False,True,False,False,2.4179677096255605,0.6403634169016654,0.0,0.0,False,False,False,False,0.2561453667606662,,,,0.0,1.4451,0.0,0.12,prefer_add,SATELLITE
FAST,,False,False,False,,0.33230111332301115,0.2997738559772969,0.10850598441839318,395.5777777777778,11.895965978497095,28.091196113142903,13.471335501714506,10.3548723949988,1.0,1.0,0.9457470077908035,11.895965978497095,1.0,True,True,True,True,2.6262569479431845,0.0,0.0,0.0,False,False,False,False,0.0,0.098,1.109,,0.0,1.4444,0.0,0.12,prefer_add,INCLUDE_QUALITY
IBKR,,False,False,False,,0.18585496866606982,0.18545649455065213,0.0021486123545210387,2.1599443671766343,9.24917448205735,2.630643878240787,5.344387474533882,0.1364504708376803,0.7434198746642793,0.7418259782026085,0.9989256938227394,9.24917448205735,0.14399629114510895,True,True,True,True,1.9971884113565908,1.0,0.0,1.0,True,False,True,False,0.7,0.002,1.002,mixed-assets,0.0,1.4135,0.0,0.12,prefer_add,INCLUDE_QUALITY
ANET,,False,False,False,,0.2758561885060539,0.2758561885060539,,,12.17341101457874,35.828217233212484,11.462866150660107,7.138772288253778,1.0,1.0,0.5,12.17341101457874,0.5,True,True,False,False,2.5510116521868107,0.0,0.0,0.0,False,False,False,False,0.0,,,,0.0,1.4031,0.0,0.12,prefer_add,SATELLITE
KIM,,False,False,False,,0.05937314285065242,0.03299534283709387,0.7994400950398435,2.5544806333797876,11.59052884202484,15.67233598651241,1.4428593825422311,0.7653504799660564,0.23749257140260968,0.13198137134837548,0.6002799524800783,11.59052884202484,0.17029870889198584,False,False,True,False,1.9564933728902316,0.5057528898879696,1.0,0.646199360045258,False,True,False,False,0.6961609639687653,0.444,1.799,,0.0,1.3893,0.0,0.12,prefer_add,SATELLITE
LIN,,False,False,False,,0.1836332520873308,0.10915031672394926,0.6823886324742001,20.630901287553648,12.50267841193293,18.69494427346505,5.924668419368202,2.647173286929897,0.7345330083493232,0.43660126689579704,0.6588056837628999,12.50267841193293,1.0,True,False,True,False,2.4255628969279104,0.28185597974332954,0.0,0.0,False,False,False,False,0.11274239189733182,0.406,1.682,,0.0,1.3848,0.0,0.12,prefer_add,SATELLITE
BNY,,False,False,False,,0.1331085456534846,0.07589569911639632,0.7538351606636446,,10.954311053618625,,1.7831508761395445,0.14221269469340594,0.5324341826139384,0.3035827964655853,0.6230824196681777,10.954311053618625,0.5,False,False,True,False,2.0374141147168774,0.0,0.8741551661602025,1.0,False,False,True,False,0.5622465498480607,0.43,1.754,mixed-assets,0.0,1.3736,0.0,0.12,prefer_add,SATELLITE
ZTS,,False,False,False,,0.8175069594803588,0.21193168150108252,2.8574079802041448,15.382608695652173,11.272390667465416,16.38774996960634,18.14497173760146,3.8711029185472827,1.0,0.8477267260043301,0.0,11.272390667465416,1.0,True,True,False,False,2.3451766179211115,0.4527592615106415,0.0,0.0,False,False,False,False,0.18110370460425662,0.741,3.857,,0.0,1.3713,0.0,0.12,prefer_add,SATELLITE
NDAQ,,False,False,False,,0.16408074741408074,0.09264754368611935,0.771021021021021,8.258928571428571,12.364710203674816,15.410685048307633,3.675224915786924,1.61144787280837,0.656322989656323,0.3705901747444774,0.6144894894894894,12.364710203674816,0.550595238095238,True,False,True,False,2.3100134271044093,0.5251344408661013,0.03323337076136701,0.0,False,False,False,False,0.2200237875748506,0.435,1.771,,0.0,1.3695,0.0,0.12,prefer_add,SATELLITE
WRB,,False,False,False,,0.1927242018368405,0.1492018852859386,0.29170084860183476,19.585790514924373,9.782231485239267,,2.5025735601489827,0.5500087140455863,0.770896807347362,0.5968075411437544,0.8541495756990827,9.782231485239267,1.0,True,False,True,False,2.1057684636880873,0.0,0.5544117510448966,0.933321714605885,False,False,False,False,0.4463200396952345,0.226,1.292,,0.0,1.359,0.0,0.12,prefer_add,SATELLITE
VRSK,,False,False,False,,,0.2583063504565211,,6.940030753459764,12.600969209675968,16.327961832913605,,5.197381764602894,0.0,1.0,0.5,12.600969209675968,0.4626687168973176,False,True,False,False,2.311412253141127,0.45718801237677,0.0,0.0,False,False,False,False,0.182875204950708,,,,0.0,1.3536,0.0,0.12,prefer_add,SATELLITE
XEL,,False,False,False,,0.09282121627800641,0.034684684684684684,1.676144157625639,2.3508771929824563,10.722076604823924,13.542191440078467,2.0849705565129746,0.5754389568982117,0.37128486511202563,0.13873873873873874,0.16192792118718047,10.722076604823924,0.15672514619883043,False,False,False,False,1.801280274676778,0.6635413748090024,0.7400130859942335,0.8994147241357178,False,False,False,False,0.7572448929625863,0.626,2.676,,0.0,1.3315,0.0,0.12,prefer_add,SATELLITE
CDW,,False,False,False,,0.4214995695390154,0.1290542888295132,2.266064021288252,7.3936170212765955,10.131360074446738,10.494082241412581,6.024958404040866,0.9357445090793409,1.0,0.5162171553180528,0.0,10.131360074446738,0.4929078014184397,True,False,False,False,2.0238599379042705,0.8893272413768458,0.0,0.41900732122754547,False,False,False,False,0.481433092919002,0.694,3.266,,0.0,1.3298,0.0,0.12,prefer_add,SATELLITE
SPGI,,False,False,False,,0.156249007968001,0.10445005623580841,0.49592076442017713,22.727848101265824,10.978058802872757,14.911045734803904,3.605785582157238,1.8056441615034362,0.624996031872004,0.41780022494323366,0.7520396177899115,10.978058802872757,1.0,True,False,True,False,2.1723536401439714,0.5621447603848959,0.06409529681900539,0.0,False,False,False,False,0.24408649319966,0.332,1.496,,0.0,1.3046,0.0,0.12,prefer_add,SATELLITE
CI,,False,False,False,,0.15053965274519004,0.08612311739912482,0.7479587048334115,7.075246132208157,7.6412621769236875,7.698538540877973,1.7091932248973458,0.4637438741875255,0.6021586109807602,0.34449246959649926,0.6260206475832942,7.6412621769236875,0.47168307548054383,True,False,True,False,1.5712560553972794,1.0,0.9070252333789575,1.0,True,False,True,False,0.9721075700136872,0.428,1.748,mixed-assets,0.0,1.3016,0.0,0.12,prefer_add,SATELLITE
MNST,,False,False,False,,0.23283096721853414,0.2276386513518679,0.022809465070324574,565.2904347826087,10.431731619986863,25.39274155380266,8.120337176968677,6.535366909955163,0.9313238688741365,0.9105546054074716,0.9885952674648377,10.431731619986863,1.0,True,True,True,True,2.3656125754022375,0.0,0.0,0.0,False,False,False,False,0.0,0.022,1.023,,0.0,1.3011,0.0,0.12,prefer_add,INCLUDE_QUALITY
TEL,,False,False,False,,0.22769137852936736,0.1597626867252887,0.42518496149781065,31.90983606557377,9.546817581843396,12.83921124798483,4.413025748066265,2.242230113497727,0.9107655141174694,0.6390507469011548,0.7874075192510946,9.546817581843396,1.0,True,True,True,True,2.115078643469761,0.7156139816307534,0.0,0.0,False,False,False,False,0.2862455926523014,0.298,1.425,,0.0,1.2921,0.0,0.12,prefer_add,INCLUDE_QUALITY
TROW,,False,False,False,,0.19436609263657958,0.18677389730467114,0.040649124109263655,,7.623200931998492,4.909016055023646,1.7708011479570662,1.325990860294732,0.7774643705463183,0.7470955892186846,0.9796754379453682,7.623200931998492,0.5,True,True,True,True,1.79779944342108,1.0,0.8796439342413039,0.0,True,False,False,False,0.6638931802723912,0.039,1.041,,0.0,1.2875,0.0,0.12,prefer_add,INCLUDE_QUALITY
DOV,,False,False,False,,0.14729353723076988,0.10349788653621783,0.4231550243224173,13.403131115459882,11.14507997354411,16.521389531898233,3.920828792222256,2.205754655731692,0.5891741489230795,0.4139915461448713,0.7884224878387913,11.14507997354411,0.8935420743639921,False,False,True,False,2.1803292851642198,0.442860034674205,0.0,0.0,False,False,False,False,0.177144013869682,0.297,1.423,,0.0,1.2789,0.0,0.12,prefer_add,SATELLITE
KEY,,False,False,False,,0.0973632861359884,0.05257612190311512,0.8518537049081903,,10.063747594632792,,1.0648657335800604,0.11281211163325436,0.3894531445439536,0.21030448761246048,0.5740731475459049,10.063747594632792,0.5,False,False,True,False,1.8256004009737288,0.0,1.0,1.0,False,True,True,False,0.6,0.46,1.852,mixed-assets,0.0,1.2741,0.0,0.12,prefer_add,SATELLITE
VEEV,,False,False,False,,0.1289165338919773,0.12712278672968635,0.014110351168631751,,11.688612957793097,23.649521234417193,3.4686544895777276,2.7751924348982757,0.5156661355679092,0.5084911469187454,0.9929448244156841,11.688612957793097,0.5,False,False,True,False,2.2594808520773135,0.0,0.12504244907656548,0.0,False,False,False,False,0.03751273472296964,0.014,1.014,,0.0,1.2596,0.0,0.12,prefer_add,SATELLITE
MTB,,False,False,False,,0.10478335478335478,0.06243210428781392,0.6783569283569284,,9.582958727002374,,1.063656362157991,0.13855429812552775,0.4191334191334191,0.24972841715125568,0.6608215358215358,9.582958727002374,0.5,False,False,True,False,1.7872255903089889,0.0,1.0,1.0,False,True,True,False,0.6,0.404,1.678,mixed-assets,0.0,1.253,0.0,0.12,prefer_add,SATELLITE
ISRG,,False,False,False,,0.1727614979855133,0.1727614979855133,,,11.506335956712665,32.91082289719067,7.842187948731494,6.8248664786283815,0.6910459919420532,0.6910459919420532,0.5,11.506335956712665,0.5,True,True,False,False,2.2655779886721312,0.0,0.0,0.0,False,False,False,False,0.0,,,,0.0,1.2461,0.0,0.12,prefer_add,SATELLITE
ETN,,False,False,False,,0.20232239744434866,0.09601963709871493,1.1070939607524974,16.487261146496817,11.568452868707608,25.67387495621711,7.022997000787945,2.5143055977587196,0.8092895897773946,0.3840785483948597,0.4464530196237513,11.568452868707608,1.0,True,False,False,False,2.26024632470138,0.0,0.0,0.0,False,False,False,False,0.0,0.525,2.107,,0.0,1.2431,0.0,0.12,prefer_add,SATELLITE
MDT,,False,False,False,,0.09706245072074075,0.06200919611489977,0.5652912277864263,9.595238095238095,9.396358793095088,13.124791575699321,2.0768873818012383,1.1042812977386878,0.388249802882963,0.2480367844595991,0.7173543861067868,9.396358793095088,0.6396825396825396,False,False,True,False,1.771911207051304,0.6944598832815317,0.7436056080883385,0.19429160301508297,False,False,False,False,0.5591531166436391,0.361,1.565,,0.0,1.2262,0.0,0.12,prefer_add,SATELLITE
FLEX,,False,False,False,,0.17107309486780714,0.09302325581395349,0.8390357698289269,6.316279069767442,9.877947103746438,13.488214403644115,4.662492198561498,1.0872103295285742,0.6842923794712286,0.37209302325581395,0.5804821150855366,9.877947103746438,0.42108527131782947,True,False,True,False,1.9277885307746918,0.6675396738041397,0.0,0.21705289396190108,False,False,False,False,0.3321317377102262,0.456,1.839,,0.0,1.2097,0.0,0.12,prefer_add,SATELLITE
EMR,,False,False,False,,0.12042555287395951,0.07115832363213039,0.6923607348667684,6.502664298401421,11.040500866269879,16.60601430336325,3.5999070836471017,1.7365736912965004,0.48170221149583803,0.28463329452852154,0.6538196325666158,11.040500866269879,0.4335109532267614,False,False,True,False,2.0273998219554583,0.43659153308420373,0.06670796282351033,0.0,False,False,False,False,0.1946490020807346,0.409,1.692,,0.0,1.2027,0.0,0.12,prefer_add,SATELLITE
