ticker,AMAT,AMD,ARKK,ASTS,BA,BKSY,CAT,CRWD,CW,ENPH,GD,GOOGL,GSAT,HEI,HII,HPQ,INTC,IRDM,LRCX,MCHP,MSFT,MTSI,MU,NOC,NVDA,PLTR,QQQ,REGN,RKLB,SATS,SCHW,SEDG,SMCI,SPCX,SPR,STM,TDG,TDW,TSLA,TTMI,VAL,VUG,XBI
GD,0.9723071882966278,0.851542999521417,0.9409763529204478,0.8481492271462567,0.9948588675276325,-0.7653440559799981,0.9975280632850511,0.9606269322109346,0.998904345028845,-0.043639756912817976,1.0,0.9895277823491339,0.7905972498871989,0.9961806210186192,0.9983087408913448,-0.977609371489763,0.8376900779868225,-0.9668033835855819,0.9813015321155991,0.8577423695056433,-0.934528884547662,0.9902839078944587,0.9685314255595199,0.9994099407693218,0.4110943430075581,0.9681807593426838,0.9944615139048238,0.9989945910906111,0.9416631230326838,-0.0050872068525641915,0.9706768595576484,-0.7041703730488346,0.6439177943373787,0.46556825214597314,-0.0147684664982587,0.12655260894957998,0.9985118190016836,0.9626049601976173,0.5757340204442277,0.906903729089655,0.9310757114368481,0.965092571247478,0.9832867280793789
GOOGL,0.9877294193223555,0.9058410569532618,0.940537514845772,0.8543322801483211,0.9838063122925575,-0.7409539008627178,0.9943203346231229,0.9808099070119921,0.9926032092522926,0.02314913143360958,0.9895277823491339,1.0,0.8233214193672522,0.9948734034326786,0.9842476818116139,-0.9571315225036653,0.8923205547858832,-0.9370744585673366,0.9930260283848786,0.8828980841330566,-0.9353363404054058,0.9935346646663412,0.9881606818860565,0.986920194091544,0.3603465018170774,0.9561003078416225,0.9976205578348764,0.9895636103461508,0.9698887655899382,-0.004595635953451262,0.9392572052898086,-0.6647916033366008,0.6842235830834389,0.5046223546335419,-0.00019019472769134411,0.2420322071503217,0.9946727017227219,0.9593851181288913,0.607248053562523,0.9481471726024618,0.9295573467608534,0.9860865043201107,0.9869738775300501
GSAT,0.8122847344438892,0.8119082197517026,0.7930587180959858,0.805616906230102,0.7652160160543757,-0.45981781356814716,0.7971527724729348,0.7961431287806139,0.7959354187973242,0.022653448554395914,0.7905972498871989,0.8233214193672522,1.0,0.7968440079551016,0.7837322180065892,-0.7226032403178724,0.7789574866797382,-0.6654757859937264,0.8268762388560877,0.6507457056551088,-0.7638325749934638,0.8309294033497054,0.8126220597601318,0.7891091266941233,0.29678435209352955,0.8325676684949503,0.8170109324339243,0.794063149008357,0.8513123157344966,-0.025599806644430758,0.726734490282481,-0.3408625996059809,0.6605031817750064,0.3918615258128675,-0.02025187047058702,0.26799542579316304,0.8030625580118607,0.8455957291854674,0.5143959066081271,0.8121490283012084,0.8109381514110842,0.8071593822854078,0.8296593036921142
HEI,0.9861207438414524,0.8848439432806986,0.941949783140671,0.8388465144640845,0.991507880687321,-0.7703247899405499,0.9986086277479004,0.9750245360885492,0.9982690463474564,-0.01679719886554597,0.9961806210186192,0.9948734034326786,0.7968440079551016,1.0,0.9928371296956028,-0.9754284354686481,0.8725817910362497,-0.9555711194420663,0.9911168991644109,0.8742934379024705,-0.9414323253757022,0.9911368659161142,0.983374430347873,0.9943267609003391,0.36855782125112835,0.9553818041099378,0.9978533688307271,0.9951824449739695,0.9542722922371262,-0.002887963770227104,0.9548368184325741,-0.7012892874525078,0.6646048409203218,0.5073932364559133,-0.019355121118896146,0.19594537900737266,0.9985336193784972,0.9543274003966344,0.5798110112885809,0.931648123357138,0.9227326735505603,0.9811351071313095,0.9888368464832551
HII,0.9653593707552929,0.8360402864622516,0.9422188302241462,0.8493519633786455,0.9955132564659933,-0.762925722156084,0.9949394448604922,0.9515768935922575,0.9971715590069211,-0.04442727049695772,0.9983087408913448,0.9842476818116139,0.7837322180065892,0.9928371296956028,1.0,-0.9790137909965367,0.822423190255136,-0.9694303974101282,0.975615403002597,0.8566215381354674,-0.9242818167399143,0.9873924446952266,0.9608761354163902,0.998793450295154,0.43795039931708535,0.9675897026814927,0.9898412547507848,0.997982938116373,0.935169222718315,-0.0073618321321861115,0.9742580024176772,-0.7066064372805916,0.6433923611406758,0.4530184563673327,-0.012340787990458624,0.10535776340351906,0.9954047034114949,0.9591626266287482,0.5796622599869911,0.89795073850949,0.9319848141371866,0.9568291453005996,0.9772117350694992
HPQ,-0.9505138760509362,-0.809960914480114,-0.9119911338296965,-0.7775183810173664,-0.9729494008457317,0.8159482445999102,-0.9755432186542701,-0.9272896020662889,-0.9780467520452737,0.11584510463394564,-0.977609371489763,-0.9571315225036653,-0.7226032403178724,-0.9754284354686481,-0.9790137909965367,1.0,-0.8023839483313787,0.965816211127366,-0.9562220208433533,-0.8235385774930412,0.9251751291863154,-0.9565388536672039,-0.9405360092064564,-0.9780338188369765,-0.3812130259494647,-0.9274097271712399,-0.9671000530705857,-0.9758837117751812,-0.8888933264833896,0.029457283100066733,-0.9593724548572397,0.753548852347153,-0.5735822360076493,-0.4884322550353666,0.05658054110482601,-0.09178494637151063,-0.9745799652119636,-0.9137884158135758,-0.5128046875931903,-0.869054214092386,-0.8789346919437221,-0.9382055465850458,-0.9613678514167601
INTC,0.9334730564206742,0.987631169563168,0.8254741105240414,0.7332167449891719,0.8277356979445688,-0.6156355828594585,0.866465205856392,0.9316918676783387,0.8547823485966977,0.16467655721867958,0.8376900779868225,0.8923205547858832,0.7789574866797382,0.8725817910362497,0.822423190255136,-0.8023839483313787,1.0,-0.7360980605621166,0.9184365409688191,0.8536260939821457,-0.84491285519929,0.8757711106818521,0.9396116526169745,0.8261476060394619,0.09337480088907554,0.7687097312603677,0.8849359695769409,0.8343897391300628,0.9255318260019239,-4.562748829192975e-05,0.722433792811009,-0.5202130826610808,0.7265718518697171,0.6463773139084268,0.023650385791644704,0.6023445592062676,0.8601251552299498,0.8106334027536226,0.5705365323001833,0.9636670089145065,0.789569863009498,0.9399401656367059,0.8886904192868251
IRDM,-0.9121055684048663,-0.7398794969068252,-0.8819666847072521,-0.7556718939570143,-0.968585957490976,0.8336911153355749,-0.9601498896804901,-0.8924695841406916,-0.9631538123149894,0.09462827639622666,-0.9668033835855819,-0.9370744585673366,-0.6654757859937264,-0.9555711194420663,-0.9694303974101282,0.965816211127366,-0.7360980605621166,1.0,-0.9238063930065907,-0.8313070482813566,0.8900026935806955,-0.9407648345477004,-0.9075375205461534,-0.9689211998342269,-0.4820123511547874,-0.9281950849343042,-0.946248897717556,-0.96712524934558,-0.8496771017810332,-0.0010865563649635648,-0.9670163916888483,0.7599260932226286,-0.5781152015888392,-0.42599656863279606,0.005516745480912943,-0.00733673149814349,-0.9594378607254255,-0.9022371929046489,-0.5315570705349717,-0.8326436483567596,-0.8755422671373219,-0.8975003666993867,-0.9207935686333051
LRCX,0.9974938532507481,0.9295512882982088,0.9386689020905132,0.8421854983507125,0.9725752634919799,-0.7456299312404662,0.990569110696209,0.9844773633786641,0.9873856374312219,0.023119066414576363,0.9813015321155991,0.9930260283848786,0.8268762388560877,0.9911168991644109,0.975615403002597,-0.9562220208433533,0.9184365409688191,-0.9238063930065907,1.0,0.8843206315242774,-0.9423924716571154,0.9896935833014524,0.995443899613366,0.9774522360918686,0.32279789560173605,0.9400572379773364,0.99468208182696,0.9805551121739127,0.9706879895211796,-0.008324212303869538,0.9220342113442217,-0.6548800444520962,0.6994963392400143,0.5484091914725101,-0.013121381015214663,0.2937332938499793,0.9888450251316891,0.947247884218162,0.5960764592635736,0.9629895578410995,0.9162297961459382,0.9913196292232841,0.9894294505371336
MCHP,0.8843562920242674,0.8347308548927185,0.8388732815209096,0.7608343253636222,0.8799779816082961,-0.6286871071229515,0.8781605453600588,0.876219306206375,0.8691905508544507,0.3195158399786925,0.8577423695056433,0.8828980841330566,0.6507457056551088,0.8742934379024705,0.8566215381354674,-0.8235385774930412,0.8536260939821457,-0.8313070482813566,0.8843206315242774,1.0,-0.7902941430888699,0.8896939048313022,0.8933711651461848,0.8525532101299086,0.4375581268344607,0.7903106147473579,0.8722685187729415,0.8605931660058609,0.8812407709751421,0.003911841779075074,0.7832379143029051,-0.5567372359319874,0.759003709009457,0.4810876096674944,0.08271523735701479,0.42603111846468544,0.8648268682916663,0.80181488531954,0.7411706213169953,0.9100187751270118,0.8153487605716995,0.8846834659634163,0.828429619374226
MSFT,-0.9427742385632171,-0.8571178129466583,-0.8384096777286928,-0.7528525836806157,-0.9148758623438763,0.7666466675325437,-0.941535233602672,-0.9137120306003788,-0.938339836434168,0.10987939530952558,-0.934528884547662,-0.9353363404054058,-0.7638325749934638,-0.9414323253757022,-0.9242818167399143,0.9251751291863154,-0.84491285519929,0.8900026935806955,-0.9423924716571154,-0.7902941430888699,1.0,-0.9303502012995949,-0.9366743174005785,-0.9316772653883548,-0.21117595651429358,-0.8694117702015888,-0.9420702110160296,-0.930561578947342,-0.8911562313535054,-0.018623234240824457,-0.8749199925048194,0.6721661885157586,-0.5653344582148643,-0.5242530059476785,0.080153706389779,-0.21840303846899212,-0.9404132248258155,-0.8948299229805656,-0.4431088873770736,-0.8902730826125678,-0.844684648665034,-0.9241960890710592,-0.9446893337030785
MTSI,0.9803892535193997,0.8875705361085962,0.9436816199807185,0.8751127364082182,0.985306820537521,-0.7246969290164939,0.9938542229838417,0.9687876970831015,0.9927354612519791,0.04471813182501218,0.9902839078944587,0.9935346646663412,0.8309294033497054,0.9911368659161142,0.9873924446952266,-0.9565388536672039,0.8757711106818521,-0.9407648345477004,0.9896935833014524,0.8896939048313022,-0.9303502012995949,1.0,0.9797143418443869,0.9888038922748127,0.4188446020241738,0.9637872689430608,0.9946377272951532,0.9915783436512181,0.9662514623865556,-0.012915040059588632,0.9432260356568257,-0.6386652326083965,0.6955564608674444,0.4676799588766003,0.003751938414349151,0.21162289782348445,0.9932546051591804,0.9669802073463263,0.6300005722021258,0.9412364760741948,0.9407069971001913,0.9731101539439734,0.9800808645128779
MU,0.997542827011683,0.947917675848951,0.9219424909437232,0.8217065456195057,0.9607469785155094,-0.7441832850955671,0.9811035873815229,0.9902902082373652,0.9762874877736014,0.049925355940632285,0.9685314255595199,0.9881606818860565,0.8126220597601318,0.983374430347873,0.9608761354163902,-0.9405360092064564,0.9396116526169745,-0.9075375205461534,0.995443899613366,0.8933711651461848,-0.9366743174005785,0.9797143418443869,1.0,0.9632906817043123,0.275434408146832,0.9185932492387543,0.9878427949225901,0.9672884112219022,0.973139845920131,-0.008848408545731865,0.8972143707065949,-0.6528073133274996,0.706619738586382,0.5702746776029803,-0.013265822828834792,0.3509572137436179,0.9789280928289285,0.9305865690504588,0.5886009304223758,0.9735855492772726,0.9035636005580646,0.9952043999067334,0.9811670964412506
NOC,0.9671876139904192,0.8405214943071992,0.9389615629351139,0.8492414782073126,0.9947634205220633,-0.7639749037973979,0.9960341397704696,0.9542603495812491,0.9979974977712829,-0.04839019530243385,0.9994099407693218,0.986920194091544,0.7891091266941233,0.9943267609003391,0.998793450295154,-0.9780338188369765,0.8261476060394619,-0.9689211998342269,0.9774522360918686,0.8525532101299086,-0.9316772653883548,0.9888038922748127,0.9632906817043123,1.0,0.425993526544066,0.970400274748789,0.9921455714772556,0.9989892503799792,0.937165383189319,-0.004826822628337376,0.9738101643436783,-0.7029966600340857,0.6397805975015304,0.45400124696550026,-0.017646027405048656,0.10732600519154482,0.9972815180201722,0.962685279899548,0.5737218784688679,0.8997917025465815,0.9310729741328609,0.9589353704851153,0.9800944498602482
NVDA,0.2766455233565813,0.0884493134268141,0.46492322913181383,0.5176032182090803,0.45166362149630623,-0.16469398878259947,0.3905971069886254,0.2593368238482523,0.40003650531682444,0.21315602836737027,0.4110943430075581,0.3603465018170774,0.29678435209352955,0.36855782125112835,0.43795039931708535,-0.3812130259494647,0.09337480088907554,-0.4820123511547874,0.32279789560173605,0.4375581268344607,-0.21117595651429358,0.4188446020241738,0.275434408146832,0.425993526544066,1.0,0.4882330803073698,0.35996715252887124,0.4256716627942278,0.322915291598876,-0.05248735556896446,0.49435597520785424,-0.17384701079810863,0.4085397951592765,-0.19481807643283797,0.1499604918290131,-0.3354117943524461,0.3857575674712796,0.4319540779733715,0.5807649276643254,0.24165568910587265,0.4757151525437721,0.2662698692030235,0.2980197716904781
PLTR,0.9207667284758262,0.7957958699760967,0.9384492979517619,0.8804106497602132,0.958380936568572,-0.6718328941830656,0.9591171398678707,0.9170127542218123,0.9636182780645044,-0.05485366139811096,0.9681807593426838,0.9561003078416225,0.8325676684949503,0.9553818041099378,0.9675897026814927,-0.9274097271712399,0.7687097312603677,-0.9281950849343042,0.9400572379773364,0.7903106147473579,-0.8694117702015888,0.9637872689430608,0.9185932492387543,0.970400274748789,0.4882330803073698,1.0,0.9598644266324843,0.9697449439322545,0.9194351211305785,-0.01956068184178214,0.9534326618908922,-0.6129513478486702,0.6414797387542418,0.38189438328257885,-0.008966005413225508,0.04741692906213005,0.9645998488338465,0.9649041563075689,0.5955089519615343,0.858395137578919,0.935006847422616,0.9136769391780862,0.9481704695991445
QQQ,0.9892824950599013,0.8991208558285274,0.9410618165796357,0.8500506624784365,0.9869102901213863,-0.7553856574916936,0.9978898951136652,0.9799331578573701,0.9968000991407252,-0.006839851234222487,0.9944615139048238,0.9976205578348764,0.8170109324339243,0.9978533688307271,0.9898412547507848,-0.9671000530705857,0.8849359695769409,-0.946248897717556,0.99468208182696,0.8722685187729415,-0.9420702110160296,0.9946377272951532,0.9878427949225901,0.9921455714772556,0.35996715252887124,0.9598644266324843,1.0,0.9938788983009774,0.9639729058495551,-0.007156269452239323,0.9473270006266812,-0.6776587965097498,0.6737753493160431,0.5054087102330599,-0.015309322844610252,0.21658752554046137,0.9983299317841519,0.9621578329421449,0.5865005851557167,0.9407713461590326,0.9305815659640129,0.9845637221350708,0.9914142762618542
REGN,0.9706099256452061,0.8487016298835197,0.9414766206541196,0.8518198755739431,0.9951576781376995,-0.7618450170678032,0.9971538020236178,0.9580941102637888,0.9983728438902413,-0.030943245099876778,0.9989945910906111,0.9895636103461508,0.794063149008357,0.9951824449739695,0.997982938116373,-0.9758837117751812,0.8343897391300628,-0.96712524934558,0.9805551121739127,0.8605931660058609,-0.930561578947342,0.9915783436512181,0.9672884112219022,0.9989892503799792,0.4256716627942278,0.9697449439322545,0.9938788983009774,1.0,0.9419231523579666,-0.005100482540075949,0.9699453487738898,-0.6948471739881559,0.647826994287426,0.4551789202163585,-0.01086485438649195,0.12441217885951757,0.9979291923493632,0.9637541014626009,0.5856926370047697,0.9073460647957147,0.9334396344916449,0.9629589056433603,0.9815882958902586
RKLB,0.9680483188525127,0.9408857965686466,0.9292671934359139,0.8986624105047681,0.9364639922509241,-0.6015052643447539,0.9530492101465708,0.9698787520596384,0.9483638995313889,0.14141461533360483,0.9416631230326838,0.9698887655899382,0.8513123157344966,0.9542722922371262,0.935169222718315,-0.8888933264833896,0.9255318260019239,-0.8496771017810332,0.9706879895211796,0.8812407709751421,-0.8911562313535054,0.9662514623865556,0.973139845920131,0.937165383189319,0.322915291598876,0.9194351211305785,0.9639729058495551,0.9419231523579666,1.0,-0.005768891937143892,0.8653302704510236,-0.5526629662243303,0.7428746590299868,0.5066607244350768,0.028549129943200625,0.3674816482345701,0.952371200912018,0.9371858277436159,0.6521064750992907,0.9608787718931985,0.9193741497011518,0.97158891369515,0.956723397702869
SATS,-0.014464334265944756,-0.0031467913313512614,-0.03240720198989301,-0.02008622045016966,0.002912412973996838,0.0003238017218362966,-0.004737680633203686,-0.005292183855755017,-0.005311667886849557,0.0033071537176691604,-0.0050872068525641915,-0.004595635953451262,-0.025599806644430758,-0.002887963770227104,-0.0073618321321861115,0.029457283100066733,-4.562748829192975e-05,-0.0010865563649635648,-0.008324212303869538,0.003911841779075074,-0.018623234240824457,-0.012915040059588632,-0.008848408545731865,-0.004826822628337376,-0.05248735556896446,-0.01956068184178214,-0.007156269452239323,-0.005100482540075949,-0.005768891937143892,1.0,-0.008873398439377855,0.020247545831294633,0.0003916850390124923,0.05094743882005597,0.05572791850043253,-0.00446658091681188,-0.004097680940310799,-0.007882225690928361,-0.014178218625859603,0.0022375891120321656,0.006461942287674698,-0.013613379176793288,-0.0006090202079281232
SCHW,0.9063326742229882,0.7353075713698803,0.9164643084663983,0.8066906901820671,0.969953716914446,-0.7577516138066098,0.9579837969886523,0.8913314863921686,0.9644643310808939,-0.11932700547068173,0.9706768595576484,0.9392572052898086,0.726734490282481,0.9548368184325741,0.9742580024176772,-0.9593724548572397,0.722433792811009,-0.9670163916888483,0.9220342113442217,0.7832379143029051,-0.8749199925048194,0.9432260356568257,0.8972143707065949,0.9738101643436783,0.49435597520785424,0.9534326618908922,0.9473270006266812,0.9699453487738898,0.8653302704510236,-0.008873398439377855,1.0,-0.7208071080943564,0.5625388150939938,0.3821657684314939,-0.025214277649566064,-0.0413718397989881,0.961156140561663,0.9266497499282464,0.5308453186409783,0.8129784832004865,0.8970782014091846,0.8970762512948224,0.9353479022090648
SEDG,-0.6615283720138989,-0.5066971955083646,-0.5965533318611284,-0.365134936268396,-0.7070001088834067,0.7730737246041693,-0.693961691758912,-0.6492206981225805,-0.7000816436582904,0.43338060482290647,-0.7041703730488346,-0.6647916033366008,-0.3408625996059809,-0.7012892874525078,-0.7066064372805916,0.753548852347153,-0.5202130826610808,0.7599260932226286,-0.6548800444520962,-0.5567372359319874,0.6721661885157586,-0.6386652326083965,-0.6528073133274996,-0.7029966600340857,-0.17384701079810863,-0.6129513478486702,-0.6776587965097498,-0.6948471739881559,-0.5526629662243303,0.020247545831294633,-0.7208071080943564,1.0,-0.3480752908667219,-0.42328781830275314,0.03677632394636929,0.05797776636927421,-0.6947568686061171,-0.575535799574399,-0.20949781706615794,-0.564508012999455,-0.5587420688961933,-0.6565689194480521,-0.6698380502864686
SMCI,0.6929071956071952,0.7316573210087146,0.7049831785419273,0.6698420944033968,0.6587307783108743,-0.36993947017146717,0.6677182720858024,0.695059973392989,0.6590600252669306,0.3519734568610597,0.6439177943373787,0.6842235830834389,0.6605031817750064,0.6646048409203218,0.6433923611406758,-0.5735822360076493,0.7265718518697171,-0.5781152015888392,0.6994963392400143,0.759003709009457,-0.5653344582148643,0.6955564608674444,0.706619738586382,0.6397805975015304,0.4085397951592765,0.6414797387542418,0.6737753493160431,0.647826994287426,0.7428746590299868,0.0003916850390124923,0.5625388150939938,-0.3480752908667219,1.0,0.34958754034605144,0.15913927139251924,0.4557914442609491,0.6575781093643567,0.640223373089957,0.6573935642326012,0.7607829786580095,0.6593873971940141,0.7017802136756712,0.6502432487050949
SPCX,0.5766916152395343,0.6368376889937044,0.4613299053057326,0.2580541311050095,0.44742397508978965,-0.5325871216747645,0.49499005898193665,0.5632756081675965,0.48430230890079273,-0.09926717108214506,0.46556825214597314,0.5046223546335419,0.3918615258128675,0.5073932364559133,0.4530184563673327,-0.4884322550353666,0.6463773139084268,-0.42599656863279606,0.5484091914725101,0.4810876096674944,-0.5242530059476785,0.4676799588766003,0.5702746776029803,0.45400124696550026,-0.19481807643283797,0.38189438328257885,0.5054087102330599,0.4551789202163585,0.5066607244350768,0.05094743882005597,0.3821657684314939,-0.42328781830275314,0.34958754034605144,1.0,0.06152103358419945,0.4983677833483682,0.4868350341588391,0.37657159356127434,0.2024763383391589,0.5959119094376656,0.33965445456306453,0.5760525470979411,0.5290979088966268
